match_id;period;clock;gt;team;player;action_type;sub_type;success;score_home;score_away
2517865;4;00:00:00;00:00;;;game;end;1;98;86
2517865;4;00:00:00;00:00;;;period;end;1;98;86
2517865;4;00:11:60;00:11;usk praha;o. svec;freethrow;2of2;1;98;86
2517865;4;00:11:60;00:11;usk praha;o. svec;freethrow;1of2;1;97;86
2517865;4;00:11:60;00:11;usk praha;j. campbell;substitution;out;1;96;86
2517865;4;00:11:60;00:11;usk praha;m. kramosil;substitution;in;1;96;86
2517865;4;00:11:60;00:11;usk praha;o. svec;foulon;;1;96;86
2517865;4;00:11:60;00:11;gba fruko-schulz jindrichuv hradec;t. valentiny;foul;personal;1;96;86
2517865;4;00:27:50;00:27;usk praha;o. svec;rebound;defensive;1;96;86
2517865;4;00:31:60;00:31;gba fruko-schulz jindrichuv hradec;t. valentiny;3pt;jumpshot;0;96;86
2517865;4;00:40:30;00:40;usk praha;o. svec;assist;;1;96;86
2517865;4;00:40:30;00:40;usk praha;j. campbell;2pt;layup;1;96;86
2517865;4;00:49:40;00:49;gba fruko-schulz jindrichuv hradec;f. kabrt;freethrow;2of2;1;94;86
2517865;4;00:49:40;00:49;gba fruko-schulz jindrichuv hradec;f. kabrt;freethrow;1of2;1;94;85
2517865;4;00:49:40;00:49;gba fruko-schulz jindrichuv hradec;f. kabrt;foulon;;1;94;84
2517865;4;00:49:40;00:49;usk praha;o. svec;foul;personal;1;94;84
2517865;4;00:53:70;00:53;gba fruko-schulz jindrichuv hradec;f. kabrt;steal;;1;94;84
2517865;4;00:53:70;00:53;usk praha;m. safarik;turnover;badpass;1;94;84
2517865;4;00:59:80;00:59;gba fruko-schulz jindrichuv hradec;l. festr;assist;;1;94;84
2517865;4;00:59:80;00:59;gba fruko-schulz jindrichuv hradec;j. fairweather;3pt;jumpshot;1;94;84
2517865;4;01:24:00;01:24;usk praha;f. fuxa;assist;;1;94;81
2517865;4;01:24:00;01:24;usk praha;m. safarik;3pt;jumpshot;1;94;81
2517865;4;01:30:00;01:30;usk praha;o. svec;assist;;1;91;81
2517865;4;01:30:00;01:30;usk praha;f. fuxa;freethrow;2of2;1;91;81
2517865;4;01:30:00;01:30;usk praha;f. fuxa;freethrow;1of2;0;90;81
2517865;4;01:30:00;01:30;gba fruko-schulz jindrichuv hradec;g. wiznitzer;substitution;out;1;90;81
2517865;4;01:30:00;01:30;gba fruko-schulz jindrichuv hradec;l. festr;substitution;in;1;90;81
2517865;4;01:30:00;01:30;gba fruko-schulz jindrichuv hradec;;timeout;full;1;90;81
2517865;4;01:30:00;01:30;usk praha;f. fuxa;foulon;;1;90;81
2517865;4;01:30:00;01:30;gba fruko-schulz jindrichuv hradec;c. bajema;foul;unsportsmanlike;1;90;81
2517865;4;01:34:00;01:34;usk praha;f. fuxa;rebound;defensive;1;90;81
2517865;4;01:38:00;01:38;gba fruko-schulz jindrichuv hradec;j. fairweather;2pt;floatingjumpshot;0;90;81
2517865;4;01:50:00;01:50;usk praha;j. campbell;2pt;drivinglayup;1;90;81
2517865;4;02:00:00;02:00;gba fruko-schulz jindrichuv hradec;f. kabrt;assist;;1;88;81
2517865;4;02:00:00;02:00;gba fruko-schulz jindrichuv hradec;t. valentiny;3pt;jumpshot;1;88;81
2517865;4;02:04:00;02:04;gba fruko-schulz jindrichuv hradec;t. jansa;substitution;out;1;88;78
2517865;4;02:04:00;02:04;gba fruko-schulz jindrichuv hradec;t. valentiny;substitution;in;1;88;78
2517865;4;02:21:00;02:21;usk praha;o. svec;2pt;drivinglayup;1;88;78
2517865;4;02:22:00;02:22;usk praha;o. svec;rebound;defensive;1;86;78
2517865;4;02:25:00;02:25;gba fruko-schulz jindrichuv hradec;c. bajema;2pt;dunk;0;86;78
2517865;4;02:30:00;02:30;gba fruko-schulz jindrichuv hradec;c. bajema;steal;;1;86;78
2517865;4;02:30:00;02:30;usk praha;m. safarik;turnover;badpass;1;86;78
2517865;4;02:41:00;02:41;gba fruko-schulz jindrichuv hradec;j. fairweather;2pt;floatingjumpshot;1;86;78
2517865;4;02:49:00;02:49;usk praha;j. campbell;2pt;layup;1;86;76
2517865;4;02:49:00;02:49;usk praha;j. campbell;rebound;offensive;1;84;76
2517865;4;02:53:00;02:53;usk praha;m. safarik;2pt;drivinglayup;0;84;76
2517865;4;03:01:00;03:01;gba fruko-schulz jindrichuv hradec;l. festr;substitution;out;1;84;76
2517865;4;03:01:00;03:01;gba fruko-schulz jindrichuv hradec;t. jansa;substitution;in;1;84;76
2517865;4;03:01:00;03:01;usk praha;;timeout;full;1;84;76
2517865;4;03:16:00;03:16;usk praha;;rebound;defensive;1;84;76
2517865;4;03:16:00;03:16;gba fruko-schulz jindrichuv hradec;j. fairweather;3pt;jumpshot;0;84;76
2517865;4;03:33:00;03:33;usk praha;j. campbell;freethrow;3of3;1;84;76
2517865;4;03:33:00;03:33;usk praha;o. svec;assist;;1;83;76
2517865;4;03:33:00;03:33;usk praha;j. campbell;freethrow;2of3;1;83;76
2517865;4;03:33:00;03:33;usk praha;j. campbell;freethrow;1of3;0;82;76
2517865;4;03:33:00;03:33;usk praha;j. campbell;foulon;;1;82;76
2517865;4;03:33:00;03:33;gba fruko-schulz jindrichuv hradec;l. festr;foul;personal;1;82;76
2517865;4;03:35:00;03:35;usk praha;b. schilb;rebound;defensive;1;82;76
2517865;4;03:38:00;03:38;gba fruko-schulz jindrichuv hradec;f. kabrt;2pt;jumpshot;0;82;76
2517865;4;04:04:00;04:04;usk praha;p. samoura;substitution;out;1;82;76
2517865;4;04:04:00;04:04;usk praha;m. safarik;substitution;in;1;82;76
2517865;4;04:04:00;04:04;usk praha;p. samoura;freethrow;2of2;1;82;76
2517865;4;04:04:00;04:04;usk praha;o. svec;assist;;1;81;76
2517865;4;04:04:00;04:04;usk praha;p. samoura;freethrow;1of2;1;81;76
2517865;4;04:04:00;04:04;gba fruko-schulz jindrichuv hradec;t. valentiny;substitution;out;1;80;76
2517865;4;04:04:00;04:04;gba fruko-schulz jindrichuv hradec;f. kabrt;substitution;in;1;80;76
2517865;4;04:04:00;04:04;usk praha;p. samoura;foulon;;1;80;76
2517865;4;04:04:00;04:04;gba fruko-schulz jindrichuv hradec;t. valentiny;foul;personal;1;80;76
2517865;4;04:30:00;04:30;gba fruko-schulz jindrichuv hradec;j. fairweather;assist;;1;80;76
2517865;4;04:30:00;04:30;gba fruko-schulz jindrichuv hradec;l. festr;3pt;jumpshot;1;80;76
2517865;4;04:53:00;04:53;gba fruko-schulz jindrichuv hradec;;timeout;full;1;80;73
2517865;4;04:55:00;04:55;usk praha;p. samoura;assist;;1;80;73
2517865;4;04:55:00;04:55;usk praha;j. campbell;3pt;jumpshot;1;80;73
2517865;4;05:11:00;05:11;usk praha;j. campbell;rebound;defensive;1;77;73
2517865;4;05:17:00;05:17;gba fruko-schulz jindrichuv hradec;j. fairweather;2pt;pullupjumpshot;0;77;73
2517865;4;05:28:00;05:28;usk praha;j. campbell;freethrow;3of3;1;77;73
2517865;4;05:28:00;05:28;usk praha;p. samoura;assist;;1;76;73
2517865;4;05:28:00;05:28;usk praha;j. campbell;freethrow;2of3;1;76;73
2517865;4;05:28:00;05:28;usk praha;j. campbell;freethrow;1of3;0;75;73
2517865;4;05:29:00;05:29;usk praha;j. campbell;foulon;;1;75;73
2517865;4;05:29:00;05:29;gba fruko-schulz jindrichuv hradec;j. fairweather;foul;personal;1;75;73
2517865;4;05:49:00;05:49;gba fruko-schulz jindrichuv hradec;c. bajema;freethrow;1of1;1;75;73
2517865;4;05:49:00;05:49;gba fruko-schulz jindrichuv hradec;c. bajema;foulon;;1;75;72
2517865;4;05:49:00;05:49;usk praha;j. campbell;foul;personal;1;75;72
2517865;4;05:49:00;05:49;gba fruko-schulz jindrichuv hradec;g. wiznitzer;assist;;1;75;72
2517865;4;05:49:00;05:49;gba fruko-schulz jindrichuv hradec;c. bajema;2pt;layup;1;75;72
2517865;4;06:06:00;06:06;usk praha;h. ibarguen mosquera;substitution;out;1;75;70
2517865;4;06:06:00;06:06;usk praha;o. svec;substitution;in;1;75;70
2517865;4;06:06:00;06:06;gba fruko-schulz jindrichuv hradec;;timeout;full;1;75;70
2517865;4;06:09:00;06:09;usk praha;p. samoura;assist;;1;75;70
2517865;4;06:09:00;06:09;usk praha;j. campbell;3pt;jumpshot;1;75;70
2517865;4;06:30:00;06:30;gba fruko-schulz jindrichuv hradec;j. fairweather;assist;;1;72;70
2517865;4;06:30:00;06:30;gba fruko-schulz jindrichuv hradec;l. festr;3pt;jumpshot;1;72;70
2517865;4;06:56:00;06:56;usk praha;p. samoura;2pt;jumpshot;1;72;67
2517865;4;07:06:00;07:06;usk praha;h. ibarguen mosquera;rebound;defensive;1;70;67
2517865;4;07:12:00;07:12;gba fruko-schulz jindrichuv hradec;t. valentiny;3pt;jumpshot;0;70;67
2517865;4;07:22:00;07:22;gba fruko-schulz jindrichuv hradec;c. bajema;rebound;defensive;1;70;67
2517865;4;07:26:00;07:26;usk praha;h. ibarguen mosquera;2pt;hookshot;0;70;67
2517865;4;07:54:00;07:54;gba fruko-schulz jindrichuv hradec;l. festr;3pt;pullupjumpshot;1;70;67
2517865;4;07:56:00;07:56;gba fruko-schulz jindrichuv hradec;c. bajema;foulon;;1;70;64
2517865;4;07:56:00;07:56;usk praha;p. samoura;foul;personal;1;70;64
2517865;4;07:56:00;07:56;gba fruko-schulz jindrichuv hradec;c. bajema;rebound;defensive;1;70;64
2517865;4;07:58:00;07:58;usk praha;f. fuxa;3pt;jumpshot;0;70;64
2517865;4;08:12:00;08:12;usk praha;b. schilb;substitution;in;1;70;64
2517865;4;08:12:00;08:12;usk praha;f. fuxa;substitution;in;1;70;64
2517865;4;08:12:00;08:12;usk praha;j. bruce;substitution;out;1;70;64
2517865;4;08:12:00;08:12;usk praha;d. vlk;substitution;out;1;70;64
2517865;4;08:12:00;08:12;usk praha;j. campbell;foulon;;1;70;64
2517865;4;08:12:00;08:12;gba fruko-schulz jindrichuv hradec;l. festr;foul;personal;1;70;64
2517865;4;08:13:00;08:13;usk praha;j. campbell;rebound;defensive;1;70;64
2517865;4;08:15:00;08:15;gba fruko-schulz jindrichuv hradec;t. valentiny;2pt;floatingjumpshot;0;70;64
2517865;4;08:25:00;08:25;gba fruko-schulz jindrichuv hradec;t. valentiny;rebound;defensive;1;70;64
2517865;4;08:29:00;08:29;usk praha;j. campbell;3pt;jumpshot;0;70;64
2517865;4;08:40:00;08:40;gba fruko-schulz jindrichuv hradec;f. kabrt;substitution;out;1;70;64
2517865;4;08:40:00;08:40;gba fruko-schulz jindrichuv hradec;t. valentiny;substitution;in;1;70;64
2517865;4;08:40:00;08:40;usk praha;;rebound;defensive;1;70;64
2517865;4;08:42:00;08:42;gba fruko-schulz jindrichuv hradec;c. bajema;3pt;jumpshot;0;70;64
2517865;4;08:44:00;08:44;gba fruko-schulz jindrichuv hradec;f. kabrt;rebound;defensive;1;70;64
2517865;4;08:51:00;08:51;gba fruko-schulz jindrichuv hradec;c. bajema;block;;1;70;64
2517865;4;08:51:00;08:51;usk praha;h. ibarguen mosquera;2pt;layup;0;70;64
2517865;4;08:57:00;08:57;usk praha;;rebound;offensive;1;70;64
2517865;4;08:59:00;08:59;usk praha;d. vlk;2pt;layup;0;70;64
2517865;4;09:05:00;09:05;usk praha;j. bruce;rebound;defensive;1;70;64
2517865;4;09:08:00;09:08;gba fruko-schulz jindrichuv hradec;l. festr;3pt;jumpshot;0;70;64
2517865;4;09:21:00;09:21;usk praha;j. campbell;assist;;1;70;64
2517865;4;09:21:00;09:21;usk praha;h. ibarguen mosquera;2pt;layup;1;70;64
2517865;4;09:30:00;09:30;usk praha;p. samoura;foulon;;1;68;64
2517865;4;09:30:00;09:30;gba fruko-schulz jindrichuv hradec;f. kabrt;foul;personal;1;68;64
2517865;4;09:49:00;09:49;gba fruko-schulz jindrichuv hradec;j. fairweather;assist;;1;68;64
2517865;4;09:49:00;09:49;gba fruko-schulz jindrichuv hradec;c. bajema;3pt;jumpshot;1;68;64
2517865;4;10:00:00;10:00;;;period;start;1;68;61
2517865;4;10:00:00;10:00;gba fruko-schulz jindrichuv hradec;j. micka;substitution;out;1;68;61
2517865;4;10:00:00;10:00;gba fruko-schulz jindrichuv hradec;g. wiznitzer;substitution;in;1;68;61
2517865;4;10:00:00;10:00;usk praha;m. safarik;substitution;out;1;68;61
2517865;4;10:00:00;10:00;usk praha;j. bruce;substitution;in;1;68;61
2517865;3;00:00:00;00:00;;;period;end;1;68;61
2517865;3;00:01:70;00:01;usk praha;h. ibarguen mosquera;rebound;defensive;1;68;61
2517865;3;00:03:50;00:03;gba fruko-schulz jindrichuv hradec;j. micka;2pt;layup;0;68;61
2517865;3;00:26:10;00:26;usk praha;j. bruce;rebound;defensive;1;66;61
2517865;3;00:25:80;00:25;usk praha;h. ibarguen mosquera;substitution;in;1;68;61
2517865;3;00:25:80;00:25;usk praha;p. samoura;substitution;in;1;68;61
2517865;3;00:25:80;00:25;usk praha;j. bruce;substitution;out;1;68;61
2517865;3;00:25:80;00:25;usk praha;f. fuxa;substitution;out;1;68;61
2517865;3;00:25:80;00:25;usk praha;j. bruce;freethrow;2of2;1;68;61
2517865;3;00:25:80;00:25;usk praha;j. bruce;freethrow;1of2;1;67;61
2517865;3;00:25:80;00:25;gba fruko-schulz jindrichuv hradec;n. kemm;substitution;out;1;66;61
2517865;3;00:25:80;00:25;gba fruko-schulz jindrichuv hradec;j. fairweather;substitution;in;1;66;61
2517865;3;00:25:80;00:25;usk praha;j. bruce;foulon;;1;66;61
2517865;3;00:25:80;00:25;gba fruko-schulz jindrichuv hradec;j. micka;foul;personal;1;66;61
2517865;3;00:29:20;00:29;gba fruko-schulz jindrichuv hradec;c. bajema;3pt;jumpshot;0;66;61
2517865;3;00:39:20;00:39;gba fruko-schulz jindrichuv hradec;l. festr;steal;;1;66;61
2517865;3;00:39:20;00:39;usk praha;j. campbell;turnover;ballhandling;1;66;61
2517865;3;00:51:60;00:51;gba fruko-schulz jindrichuv hradec;c. bajema;freethrow;2of2;1;66;61
2517865;3;00:51:60;00:51;gba fruko-schulz jindrichuv hradec;c. bajema;freethrow;1of2;1;66;60
2517865;3;00:51:60;00:51;gba fruko-schulz jindrichuv hradec;c. bajema;foulon;;1;66;59
2517865;3;00:51:60;00:51;usk praha;j. bruce;foul;personal;1;66;59
2517865;3;01:05:00;01:05;usk praha;f. fuxa;freethrow;2of2;1;66;59
2517865;3;01:05:00;01:05;usk praha;f. fuxa;freethrow;1of2;0;65;59
2517865;3;01:05:00;01:05;gba fruko-schulz jindrichuv hradec;t. jansa;substitution;out;1;65;59
2517865;3;01:05:00;01:05;gba fruko-schulz jindrichuv hradec;l. festr;substitution;in;1;65;59
2517865;3;01:05:00;01:05;usk praha;f. fuxa;foulon;;1;65;59
2517865;3;01:05:00;01:05;gba fruko-schulz jindrichuv hradec;f. kabrt;foul;personal;1;65;59
2517865;3;01:10:00;01:10;usk praha;f. fuxa;rebound;offensive;1;65;59
2517865;3;01:12:00;01:12;usk praha;d. vlk;2pt;layup;0;65;59
2517865;3;01:26:00;01:26;usk praha;j. bruce;rebound;defensive;1;65;59
2517865;3;01:26:00;01:26;gba fruko-schulz jindrichuv hradec;t. jansa;freethrow;2of2;0;65;59
2517865;3;01:26:00;01:26;gba fruko-schulz jindrichuv hradec;t. jansa;freethrow;1of2;0;65;59
2517865;3;01:26:00;01:26;gba fruko-schulz jindrichuv hradec;t. jansa;foulon;;1;65;59
2517865;3;01:26:00;01:26;usk praha;f. fuxa;foul;personal;1;65;59
2517865;3;01:26:00;01:26;gba fruko-schulz jindrichuv hradec;t. jansa;rebound;offensive;1;65;59
2517865;3;01:26:00;01:26;usk praha;j. bruce;block;;1;65;59
2517865;3;01:26:00;01:26;gba fruko-schulz jindrichuv hradec;j. micka;2pt;layup;0;65;59
2517865;3;01:41:00;01:41;usk praha;m. safarik;2pt;drivinglayup;1;65;59
2517865;3;01:55:00;01:55;gba fruko-schulz jindrichuv hradec;t. valentiny;substitution;out;1;63;59
2517865;3;01:55:00;01:55;gba fruko-schulz jindrichuv hradec;c. bajema;substitution;in;1;63;59
2517865;3;01:55:00;01:55;usk praha;j. campbell;substitution;in;1;63;59
2517865;3;01:55:00;01:55;usk praha;j. bruce;substitution;in;1;63;59
2517865;3;01:55:00;01:55;usk praha;o. svec;substitution;out;1;63;59
2517865;3;01:55:00;01:55;usk praha;p. samoura;substitution;out;1;63;59
2517865;3;01:55:00;01:55;gba fruko-schulz jindrichuv hradec;;turnover;24sec;1;63;59
2517865;3;01:55:00;01:55;gba fruko-schulz jindrichuv hradec;j. micka;rebound;offensive;1;63;59
2517865;3;02:00:00;02:00;gba fruko-schulz jindrichuv hradec;t. valentiny;3pt;jumpshot;0;63;59
2517865;3;02:17:00;02:17;gba fruko-schulz jindrichuv hradec;t. jansa;rebound;defensive;1;63;59
2517865;3;02:19:00;02:19;usk praha;o. svec;3pt;jumpshot;0;63;59
2517865;3;02:45:00;02:45;usk praha;p. samoura;foulon;;1;63;59
2517865;3;02:45:00;02:45;gba fruko-schulz jindrichuv hradec;j. micka;foul;personal;1;63;59
2517865;3;02:45:00;02:45;usk praha;p. samoura;rebound;defensive;1;63;59
2517865;3;02:49:00;02:49;gba fruko-schulz jindrichuv hradec;t. jansa;2pt;jumpshot;0;63;59
2517865;3;03:07:00;03:07;usk praha;m. safarik;turnover;ballhandling;1;63;59
2517865;3;03:17:00;03:17;usk praha;d. vlk;rebound;defensive;1;63;59
2517865;3;03:21:00;03:21;gba fruko-schulz jindrichuv hradec;f. kabrt;3pt;jumpshot;0;63;59
2517865;3;03:28:00;03:28;gba fruko-schulz jindrichuv hradec;c. bajema;substitution;out;1;63;59
2517865;3;03:28:00;03:28;gba fruko-schulz jindrichuv hradec;n. kemm;substitution;in;1;63;59
2517865;3;03:28:00;03:28;usk praha;f. fuxa;substitution;in;1;63;59
2517865;3;03:28:00;03:28;usk praha;d. vlk;substitution;in;1;63;59
2517865;3;03:28:00;03:28;usk praha;h. ibarguen mosquera;substitution;out;1;63;59
2517865;3;03:28:00;03:28;usk praha;b. schilb;substitution;out;1;63;59
2517865;3;03:28:00;03:28;gba fruko-schulz jindrichuv hradec;t. jansa;foulon;;1;63;59
2517865;3;03:28:00;03:28;usk praha;h. ibarguen mosquera;turnover;offensive;1;63;59
2517865;3;03:28:00;03:28;usk praha;h. ibarguen mosquera;foul;offensive;1;63;59
2517865;3;03:44:00;03:44;usk praha;b. schilb;rebound;defensive;1;63;59
2517865;3;03:44:00;03:44;gba fruko-schulz jindrichuv hradec;t. valentiny;freethrow;2of2;0;63;59
2517865;3;03:44:00;03:44;gba fruko-schulz jindrichuv hradec;t. valentiny;freethrow;1of2;1;63;59
2517865;3;03:44:00;03:44;gba fruko-schulz jindrichuv hradec;t. valentiny;foulon;;1;63;58
2517865;3;03:44:00;03:44;usk praha;h. ibarguen mosquera;foul;personal;1;63;58
2517865;3;03:46:00;03:46;gba fruko-schulz jindrichuv hradec;j. micka;rebound;offensive;1;63;58
2517865;3;03:52:00;03:52;gba fruko-schulz jindrichuv hradec;c. bajema;3pt;jumpshot;0;63;58
2517865;3;04:02:00;04:02;usk praha;m. safarik;freethrow;1of1;1;63;58
2517865;3;04:02:00;04:02;usk praha;m. safarik;foulon;;1;62;58
2517865;3;04:02:00;04:02;gba fruko-schulz jindrichuv hradec;t. jansa;foul;personal;1;62;58
2517865;3;04:02:00;04:02;usk praha;m. safarik;2pt;drivinglayup;1;62;58
2517865;3;04:21:00;04:21;gba fruko-schulz jindrichuv hradec;t. jansa;3pt;jumpshot;1;60;58
2517865;3;04:28:00;04:28;gba fruko-schulz jindrichuv hradec;f. kabrt;rebound;defensive;1;60;55
2517865;3;04:34:00;04:34;usk praha;m. safarik;3pt;jumpshot;0;60;55
2517865;3;04:48:00;04:48;gba fruko-schulz jindrichuv hradec;j. fairweather;substitution;out;1;60;55
2517865;3;04:48:00;04:48;gba fruko-schulz jindrichuv hradec;t. jansa;substitution;in;1;60;55
2517865;3;04:48:00;04:48;usk praha;p. samoura;foulon;;1;60;55
2517865;3;04:48:00;04:48;gba fruko-schulz jindrichuv hradec;j. fairweather;foul;personal;1;60;55
2517865;3;05:10:00;05:10;gba fruko-schulz jindrichuv hradec;j. fairweather;3pt;pullupjumpshot;1;60;55
2517865;3;05:26:00;05:26;usk praha;o. svec;freethrow;1of1;1;60;52
2517865;3;05:26:00;05:26;gba fruko-schulz jindrichuv hradec;g. wiznitzer;substitution;out;1;59;52
2517865;3;05:26:00;05:26;gba fruko-schulz jindrichuv hradec;j. micka;substitution;in;1;59;52
2517865;3;05:26:00;05:26;usk praha;o. svec;foulon;;1;59;52
2517865;3;05:26:00;05:26;gba fruko-schulz jindrichuv hradec;g. wiznitzer;foul;personal;1;59;52
2517865;3;05:27:00;05:27;usk praha;o. svec;2pt;dunk;1;59;52
2517865;3;05:32:00;05:32;usk praha;h. ibarguen mosquera;rebound;defensive;1;57;52
