match_id;period;clock;gt;team;player;action_type;sub_type;success;score_home;score_away
2309844;4;02:16:00;02:16;bk opava;j. slavik;rebound;offensive;1;73;76
2309844;4;02:19:00;02:19;bk opava;j. svandrlik;3pt;jumpshot;0;73;76
2309844;4;02:30:00;02:30;bk opava;s. pursl;rebound;defensive;1;73;76
2309844;4;02:32:00;02:32;nh ostrava;e. williams;2pt;jumpshot;0;73;76
2309844;4;02:42:00;02:42;nh ostrava;s. svoboda;substitution;out;1;73;76
2309844;4;02:42:00;02:42;nh ostrava;m. majercak;substitution;in;1;73;76
2309844;4;02:42:00;02:42;nh ostrava;k. tyml;foulon;;1;73;76
2309844;4;02:42:00;02:42;bk opava;j. sirina;foul;personal;1;73;76
2309844;4;02:51:00;02:51;bk opava;s. pursl;2pt;layup;1;73;76
2309844;4;03:04:00;03:04;bk opava;s. pursl;freethrow;2of2;1;73;74
2309844;4;03:04:00;03:04;bk opava;s. pursl;freethrow;1of2;1;73;73
2309844;4;03:04:00;03:04;bk opava;s. pursl;foulon;;1;73;72
2309844;4;03:04:00;03:04;nh ostrava;c. jeter;foul;unsportsmanlike;1;73;72
2309844;4;03:04:00;03:04;nh ostrava;c. jeter;rebound;offensive;1;73;72
2309844;4;03:06:00;03:06;nh ostrava;s. svoboda;3pt;jumpshot;0;73;72
2309844;4;03:29:00;03:29;nh ostrava;e. williams;rebound;defensive;1;73;72
2309844;4;03:31:00;03:31;bk opava;j. sirina;3pt;jumpshot;0;73;72
2309844;4;03:50:00;03:50;nh ostrava;c. jeter;freethrow;2of2;1;73;72
2309844;4;03:50:00;03:50;nh ostrava;s. svoboda;assist;;1;72;72
2309844;4;03:50:00;03:50;nh ostrava;c. jeter;freethrow;1of2;1;72;72
2309844;4;03:50:00;03:50;nh ostrava;c. jeter;foulon;;1;71;72
2309844;4;03:50:00;03:50;bk opava;j. svandrlik;foul;personal;1;71;72
2309844;4;04:07:00;04:07;bk opava;j. sirina;freethrow;2of2;1;71;72
2309844;4;04:07:00;04:07;bk opava;j. sirina;freethrow;1of2;1;71;71
2309844;4;04:07:00;04:07;bk opava;j. mokran;substitution;out;1;71;70
2309844;4;04:07:00;04:07;bk opava;s. pursl;substitution;in;1;71;70
2309844;4;04:07:00;04:07;bk opava;j. sirina;foulon;;1;71;70
2309844;4;04:07:00;04:07;nh ostrava;e. weaver;foul;personal;1;71;70
2309844;4;04:14:00;04:14;nh ostrava;k. tyml;2pt;jumpshot;1;71;70
2309844;4;04:14:00;04:14;nh ostrava;k. tyml;rebound;offensive;1;69;70
2309844;4;04:16:00;04:16;nh ostrava;k. tyml;2pt;layup;0;69;70
2309844;4;04:24:00;04:24;nh ostrava;s. svoboda;rebound;defensive;1;69;70
2309844;4;04:27:00;04:27;bk opava;j. mokran;2pt;jumpshot;0;69;70
2309844;4;04:41:00;04:41;bk opava;l. jurecka;rebound;defensive;1;69;70
2309844;4;04:43:00;04:43;nh ostrava;k. tyml;2pt;jumpshot;0;69;70
2309844;4;04:57:00;04:57;bk opava;j. svandrlik;2pt;jumpshot;1;69;70
2309844;4;04:58:00;04:58;bk opava;j. svandrlik;rebound;offensive;1;69;68
2309844;4;05:03:00;05:03;bk opava;j. slavik;3pt;jumpshot;0;69;68
2309844;4;05:11:00;05:11;bk opava;j. sirina;rebound;defensive;1;69;68
2309844;4;05:13:00;05:13;nh ostrava;e. weaver;2pt;layup;0;69;68
2309844;4;05:20:00;05:20;nh ostrava;e. williams;foulon;;1;69;68
2309844;4;05:20:00;05:20;bk opava;j. mokran;foul;personal;1;69;68
2309844;4;05:24:00;05:24;nh ostrava;j. micka;substitution;out;1;69;68
2309844;4;05:24:00;05:24;nh ostrava;c. jeter;substitution;in;1;69;68
2309844;4;05:24:00;05:24;nh ostrava;;timeout;full;1;69;68
2309844;4;05:26:00;05:26;bk opava;j. sirina;2pt;jumpshot;1;69;68
2309844;4;05:49:00;05:49;bk opava;j. svandrlik;steal;;1;69;66
2309844;4;05:49:00;05:49;nh ostrava;e. weaver;turnover;ballhandling;1;69;66
2309844;4;06:05:00;06:05;bk opava;j. mokran;assist;;1;69;66
2309844;4;06:05:00;06:05;bk opava;j. svandrlik;2pt;layup;1;69;66
2309844;4;06:18:00;06:18;nh ostrava;m. majercak;substitution;out;1;69;64
2309844;4;06:18:00;06:18;nh ostrava;s. svoboda;substitution;in;1;69;64
2309844;4;06:18:00;06:18;bk opava;j. sirina;foulon;;1;69;64
2309844;4;06:18:00;06:18;nh ostrava;m. majercak;foul;personal;1;69;64
2309844;4;06:23:00;06:23;bk opava;l. jurecka;rebound;defensive;1;69;64
2309844;4;06:25:00;06:25;nh ostrava;k. tyml;3pt;jumpshot;0;69;64
2309844;4;06:30:00;06:30;nh ostrava;e. williams;rebound;offensive;1;69;64
2309844;4;06:33:00;06:33;nh ostrava;e. weaver;2pt;layup;0;69;64
2309844;4;06:47:00;06:47;bk opava;j. slavik;freethrow;2of2;1;69;64
2309844;4;06:47:00;06:47;bk opava;j. slavik;freethrow;1of2;0;69;63
2309844;4;06:47:00;06:47;bk opava;s. pursl;substitution;out;1;69;63
2309844;4;06:47:00;06:47;bk opava;j. svandrlik;substitution;in;1;69;63
2309844;4;06:47:00;06:47;nh ostrava;d. heinzl;substitution;out;1;69;63
2309844;4;06:47:00;06:47;nh ostrava;e. williams;substitution;in;1;69;63
2309844;4;06:47:00;06:47;bk opava;j. slavik;foulon;;1;69;63
2309844;4;06:47:00;06:47;nh ostrava;e. weaver;foul;personal;1;69;63
2309844;4;07:04:00;07:04;nh ostrava;d. heinzl;turnover;ballhandling;1;69;63
2309844;4;07:25:00;07:25;bk opava;j. sirina;assist;;1;69;63
2309844;4;07:25:00;07:25;bk opava;j. slavik;3pt;jumpshot;1;69;63
2309844;4;07:45:00;07:45;nh ostrava;d. heinzl;2pt;jumpshot;1;69;60
2309844;4;07:45:00;07:45;nh ostrava;d. heinzl;rebound;offensive;1;67;60
2309844;4;07:48:00;07:48;nh ostrava;j. micka;3pt;jumpshot;0;67;60
2309844;4;08:00:00;08:00;bk opava;r. kouril;substitution;out;1;67;60
2309844;4;08:00:00;08:00;bk opava;l. jurecka;substitution;in;1;67;60
2309844;4;08:00:00;08:00;nh ostrava;k. tyml;foulon;;1;67;60
2309844;4;08:00:00;08:00;bk opava;s. pursl;turnover;offensive;1;67;60
2309844;4;08:00:00;08:00;bk opava;s. pursl;foul;offensive;1;67;60
2309844;4;08:06:00;08:06;bk opava;j. mokran;rebound;defensive;1;67;60
2309844;4;08:10:00;08:10;nh ostrava;m. majercak;3pt;jumpshot;0;67;60
2309844;4;08:25:00;08:25;nh ostrava;d. heinzl;rebound;defensive;1;67;60
2309844;4;08:25:00;08:25;bk opava;j. sirina;freethrow;2of2;0;67;60
2309844;4;08:25:00;08:25;bk opava;j. sirina;freethrow;1of2;0;67;60
2309844;4;08:25:00;08:25;bk opava;j. sirina;foulon;;1;67;60
2309844;4;08:25:00;08:25;nh ostrava;d. heinzl;foul;personal;1;67;60
2309844;4;08:40:00;08:40;bk opava;s. pursl;foulon;;1;67;60
2309844;4;08:40:00;08:40;nh ostrava;j. micka;foul;personal;1;67;60
2309844;4;08:40:00;08:40;bk opava;s. pursl;rebound;defensive;1;67;60
2309844;4;08:44:00;08:44;nh ostrava;m. majercak;3pt;jumpshot;0;67;60
2309844;4;08:51:00;08:51;nh ostrava;m. majercak;steal;;1;67;60
2309844;4;08:51:00;08:51;bk opava;r. kouril;turnover;ballhandling;1;67;60
2309844;4;08:59:00;08:59;nh ostrava;e. weaver;2pt;layup;1;67;60
2309844;4;09:18:00;09:18;bk opava;j. sirina;assist;;1;65;60
2309844;4;09:18:00;09:18;bk opava;j. slavik;3pt;jumpshot;1;65;60
2309844;4;09:21:00;09:21;bk opava;s. pursl;rebound;defensive;1;65;57
2309844;4;09:26:00;09:26;nh ostrava;m. majercak;2pt;layup;0;65;57
2309844;4;09:34:00;09:34;bk opava;s. pursl;turnover;travel;1;65;57
2309844;4;09:41:00;09:41;bk opava;j. sirina;steal;;1;65;57
2309844;4;09:41:00;09:41;nh ostrava;j. micka;turnover;ballhandling;1;65;57
2309844;4;10:00:00;10:00;;;period;start;1;65;57
2309844;4;10:00:00;10:00;bk opava;j. slavik;substitution;in;1;65;57
2309844;4;10:00:00;10:00;bk opava;s. pursl;substitution;in;1;65;57
2309844;4;10:00:00;10:00;bk opava;m. gniadek;substitution;out;1;65;57
2309844;4;10:00:00;10:00;bk opava;l. jurecka;substitution;out;1;65;57
2309844;4;10:00:00;10:00;nh ostrava;m. snopek;substitution;out;1;65;57
2309844;4;10:00:00;10:00;nh ostrava;m. majercak;substitution;in;1;65;57
2309844;3;00:00:00;00:00;;;period;end;1;65;57
2309844;3;00:00:00;00:00;nh ostrava;;rebound;defensive;1;65;57
2309844;3;00:00:60;00:00;bk opava;r. kouril;3pt;jumpshot;0;65;57
2309844;3;00:17:70;00:17;nh ostrava;j. micka;substitution;in;1;65;57
2309844;3;00:17:70;00:17;nh ostrava;k. tyml;substitution;in;1;65;57
2309844;3;00:17:70;00:17;nh ostrava;m. majercak;substitution;out;1;65;57
2309844;3;00:17:70;00:17;nh ostrava;e. williams;substitution;out;1;65;57
2309844;3;00:17:70;00:17;nh ostrava;m. majercak;freethrow;2of2;1;65;57
2309844;3;00:17:70;00:17;nh ostrava;m. majercak;freethrow;1of2;1;64;57
2309844;3;00:17:70;00:17;nh ostrava;m. majercak;foulon;;1;63;57
2309844;3;00:17:70;00:17;bk opava;m. gniadek;foul;personal;1;63;57
2309844;3;00:31:00;00:31;nh ostrava;m. majercak;rebound;defensive;1;63;57
2309844;3;00:33:90;00:33;nh ostrava;e. williams;block;;1;63;57
2309844;3;00:33:90;00:33;bk opava;l. jurecka;3pt;jumpshot;0;63;57
2309844;3;00:44:50;00:44;nh ostrava;e. weaver;turnover;ballhandling;1;63;57
2309844;3;00:56:10;00:56;nh ostrava;d. heinzl;rebound;offensive;1;63;57
2309844;3;00:58:70;00:58;nh ostrava;d. heinzl;2pt;jumpshot;0;63;57
2309844;3;00:59:40;00:59;nh ostrava;d. heinzl;rebound;offensive;1;63;57
2309844;3;01:02:00;01:02;bk opava;m. gniadek;block;;1;63;57
2309844;3;01:02:00;01:02;nh ostrava;m. majercak;2pt;jumpshot;0;63;57
2309844;3;01:21:00;01:21;bk opava;j. sirina;freethrow;2of2;1;63;57
2309844;3;01:21:00;01:21;bk opava;j. sirina;freethrow;1of2;1;63;56
2309844;3;01:21:00;01:21;bk opava;f. zbranek;substitution;out;1;63;55
2309844;3;01:21:00;01:21;bk opava;j. sirina;substitution;in;1;63;55
2309844;3;01:21:00;01:21;bk opava;m. kvapil;substitution;out;1;63;55
2309844;3;01:21:00;01:21;bk opava;j. mokran;substitution;in;1;63;55
2309844;3;01:21:00;01:21;bk opava;f. zbranek;foulon;;1;63;55
2309844;3;01:21:00;01:21;nh ostrava;e. williams;foul;personal;1;63;55
2309844;3;01:21:00;01:21;nh ostrava;d. heinzl;rebound;offensive;1;63;55
2309844;3;01:21:00;01:21;nh ostrava;e. weaver;3pt;jumpshot;0;63;55
2309844;3;01:35:00;01:35;nh ostrava;e. weaver;rebound;defensive;1;63;55
2309844;3;01:37:00;01:37;bk opava;r. kouril;2pt;jumpshot;0;63;55
2309844;3;01:43:00;01:43;bk opava;l. jurecka;freethrow;1of1;1;63;55
2309844;3;01:43:00;01:43;nh ostrava;;foul;coachtechnical;1;63;54
2309844;3;01:52:00;01:52;bk opava;r. kouril;rebound;defensive;1;63;54
2309844;3;01:56:00;01:56;nh ostrava;e. weaver;3pt;jumpshot;0;63;54
2309844;3;02:16:00;02:16;bk opava;f. zbranek;assist;;1;63;54
2309844;3;02:16:00;02:16;bk opava;r. kouril;2pt;jumpshot;1;63;54
2309844;3;02:25:00;02:25;nh ostrava;s. svoboda;substitution;out;1;63;52
2309844;3;02:25:00;02:25;nh ostrava;e. weaver;substitution;in;1;63;52
2309844;3;02:25:00;02:25;nh ostrava;s. svoboda;turnover;travel;1;63;52
2309844;3;02:37:00;02:37;bk opava;m. gniadek;assist;;1;63;52
2309844;3;02:37:00;02:37;bk opava;r. kouril;3pt;jumpshot;1;63;52
2309844;3;02:48:00;02:48;nh ostrava;m. snopek;freethrow;2of2;1;63;49
2309844;3;02:48:00;02:48;nh ostrava;m. snopek;freethrow;1of2;1;62;49
2309844;3;02:48:00;02:48;nh ostrava;m. snopek;foulon;;1;61;49
2309844;3;02:48:00;02:48;bk opava;m. gniadek;foul;personal;1;61;49
2309844;3;02:48:00;02:48;nh ostrava;m. snopek;rebound;offensive;1;61;49
2309844;3;02:51:00;02:51;nh ostrava;m. snopek;2pt;alleyoop;0;61;49
2309844;3;03:10:00;03:10;nh ostrava;e. williams;rebound;defensive;1;61;49
2309844;3;03:12:00;03:12;bk opava;r. kouril;2pt;layup;0;61;49
2309844;3;03:17:00;03:17;bk opava;r. kouril;rebound;defensive;1;61;49
2309844;3;03:21:00;03:21;nh ostrava;e. williams;2pt;jumpshot;0;61;49
2309844;3;03:36:00;03:36;bk opava;f. zbranek;freethrow;2of2;1;61;49
2309844;3;03:36:00;03:36;bk opava;f. zbranek;freethrow;1of2;1;61;48
2309844;3;03:36:00;03:36;nh ostrava;c. jeter;substitution;out;1;61;47
2309844;3;03:36:00;03:36;nh ostrava;d. heinzl;substitution;in;1;61;47
2309844;3;03:36:00;03:36;bk opava;f. zbranek;foulon;;1;61;47
2309844;3;03:36:00;03:36;nh ostrava;s. svoboda;foul;personal;1;61;47
2309844;3;03:36:00;03:36;bk opava;f. zbranek;rebound;offensive;1;61;47
2309844;3;03:38:00;03:38;bk opava;l. jurecka;3pt;jumpshot;0;61;47
2309844;3;03:49:00;03:49;bk opava;m. kvapil;rebound;offensive;1;61;47
2309844;3;03:51:00;03:51;bk opava;m. kvapil;2pt;jumpshot;0;61;47
2309844;3;04:03:00;04:03;nh ostrava;m. majercak;3pt;jumpshot;1;61;47
2309844;3;04:19:00;04:19;bk opava;r. kouril;freethrow;2of2;1;58;47
2309844;3;04:19:00;04:19;bk opava;r. kouril;freethrow;1of2;1;58;46
2309844;3;04:19:00;04:19;bk opava;j. sirina;substitution;out;1;58;45
2309844;3;04:19:00;04:19;bk opava;m. kvapil;substitution;in;1;58;45
2309844;3;04:19:00;04:19;nh ostrava;k. tyml;substitution;out;1;58;45
2309844;3;04:19:00;04:19;nh ostrava;m. snopek;substitution;in;1;58;45
2309844;3;04:19:00;04:19;bk opava;r. kouril;foulon;;1;58;45
2309844;3;04:19:00;04:19;nh ostrava;c. jeter;foul;personal;1;58;45
2309844;3;04:20:00;04:20;bk opava;l. jurecka;rebound;offensive;1;58;45
2309844;3;04:24:00;04:24;bk opava;r. kouril;3pt;jumpshot;0;58;45
2309844;3;04:39:00;04:39;bk opava;m. gniadek;rebound;defensive;1;58;45
2309844;3;04:39:00;04:39;nh ostrava;c. jeter;freethrow;2of2;0;58;45
2309844;3;04:39:00;04:39;nh ostrava;c. jeter;freethrow;1of2;1;58;45
2309844;3;04:39:00;04:39;nh ostrava;c. jeter;foulon;;1;57;45
2309844;3;04:39:00;04:39;bk opava;m. gniadek;foul;personal;1;57;45
2309844;3;04:39:00;04:39;nh ostrava;e. williams;rebound;defensive;1;57;45
2309844;3;04:41:00;04:41;bk opava;l. jurecka;3pt;jumpshot;0;57;45
2309844;3;04:56:00;04:56;bk opava;l. jurecka;steal;;1;57;45
2309844;3;04:56:00;04:56;nh ostrava;c. jeter;turnover;ballhandling;1;57;45
2309844;3;05:09:00;05:09;bk opava;j. sirina;freethrow;2of2;1;57;45
2309844;3;05:09:00;05:09;bk opava;j. sirina;freethrow;1of2;1;57;44
2309844;3;05:09:00;05:09;nh ostrava;e. weaver;substitution;out;1;57;43
2309844;3;05:09:00;05:09;nh ostrava;m. majercak;substitution;in;1;57;43
2309844;3;05:09:00;05:09;bk opava;j. sirina;foulon;;1;57;43
2309844;3;05:09:00;05:09;nh ostrava;k. tyml;foul;personal;1;57;43
2309844;3;05:22:00;05:22;bk opava;m. gniadek;foulon;;1;57;43
2309844;3;05:22:00;05:22;nh ostrava;c. jeter;turnover;offensive;1;57;43
2309844;3;05:22:00;05:22;nh ostrava;c. jeter;foul;offensive;1;57;43
2309844;3;05:33:00;05:33;nh ostrava;e. weaver;rebound;defensive;1;57;43
2309844;3;05:37:00;05:37;bk opava;l. jurecka;3pt;jumpshot;0;57;43
2309844;3;05:40:00;05:40;bk opava;r. kouril;substitution;in;1;57;43
2309844;3;05:40:00;05:40;bk opava;m. gniadek;substitution;in;1;57;43
2309844;3;05:40:00;05:40;bk opava;s. pursl;substitution;out;1;57;43
2309844;3;05:40:00;05:40;bk opava;j. slavik;substitution;out;1;57;43
2309844;3;05:40:00;05:40;bk opava;;timeout;full;1;57;43
2309844;3;05:42:00;05:42;nh ostrava;c. jeter;2pt;jumpshot;1;57;43
2309844;3;05:43:00;05:43;nh ostrava;c. jeter;rebound;offensive;1;55;43
2309844;3;05:44:00;05:44;nh ostrava;k. tyml;2pt;layup;0;55;43
2309844;3;05:48:00;05:48;nh ostrava;e. weaver;rebound;defensive;1;55;43
2309844;3;05:50:00;05:50;bk opava;s. pursl;2pt;jumpshot;0;55;43
2309844;3;06:09:00;06:09;nh ostrava;e. weaver;assist;;1;55;43
2309844;3;06:09:00;06:09;nh ostrava;s. svoboda;3pt;jumpshot;1;55;43
2309844;3;06:12:00;06:12;nh ostrava;c. jeter;foulon;;1;52;43
2309844;3;06:12:00;06:12;bk opava;j. slavik;foul;personal;1;52;43
2309844;3;06:29:00;06:29;bk opava;j. slavik;freethrow;2of2;1;52;43
2309844;3;06:29:00;06:29;bk opava;j. slavik;freethrow;1of2;1;52;42
2309844;3;06:29:00;06:29;bk opava;l. jurecka;substitution;in;1;52;41
2309844;3;06:29:00;06:29;bk opava;f. zbranek;substitution;in;1;52;41
2309844;3;06:29:00;06:29;bk opava;j. svandrlik;substitution;out;1;52;41
2309844;3;06:29:00;06:29;bk opava;j. mokran;substitution;out;1;52;41
2309844;3;06:29:00;06:29;bk opava;j. slavik;foulon;;1;52;41
2309844;3;06:29:00;06:29;nh ostrava;c. jeter;foul;personal;1;52;41
2309844;3;06:49:00;06:49;nh ostrava;e. weaver;assist;;1;52;41
2309844;3;06:49:00;06:49;nh ostrava;s. svoboda;3pt;jumpshot;1;52;41
2309844;3;07:00:00;07:00;nh ostrava;k. tyml;foulon;;1;49;41
2309844;3;07:00:00;07:00;bk opava;j. mokran;turnover;offensive;1;49;41
2309844;3;07:00:00;07:00;bk opava;j. mokran;foul;offensive;1;49;41
2309844;3;07:05:00;07:05;bk opava;j. svandrlik;rebound;defensive;1;49;41
2309844;3;07:08:00;07:08;nh ostrava;e. williams;2pt;jumpshot;0;49;41
2309844;3;07:20:00;07:20;nh ostrava;s. svoboda;rebound;offensive;1;49;41
2309844;3;07:24:00;07:24;nh ostrava;e. williams;3pt;jumpshot;0;49;41
2309844;3;07:26:00;07:26;nh ostrava;c. jeter;rebound;offensive;1;49;41
2309844;3;07:29:00;07:29;bk opava;j. slavik;block;;1;49;41
2309844;3;07:29:00;07:29;nh ostrava;e. weaver;2pt;layup;0;49;41
2309844;3;07:45:00;07:45;bk opava;j. mokran;assist;;1;49;41
2309844;3;07:45:00;07:45;bk opava;j. sirina;3pt;jumpshot;1;49;41
2309844;3;08:06:00;08:06;nh ostrava;e. williams;assist;;1;49;38
2309844;3;08:06:00;08:06;nh ostrava;s. svoboda;3pt;jumpshot;1;49;38
2309844;3;08:09:00;08:09;nh ostrava;e. weaver;foulon;;1;46;38
2309844;3;08:09:00;08:09;bk opava;j. slavik;foul;personal;1;46;38
2309844;3;08:22:00;08:22;bk opava;j. mokran;freethrow;2of2;1;46;38
2309844;3;08:22:00;08:22;bk opava;j. mokran;freethrow;1of2;1;46;37
2309844;3;08:22:00;08:22;bk opava;j. mokran;foulon;;1;46;36
2309844;3;08:22:00;08:22;nh ostrava;e. williams;foul;personal;1;46;36
2309844;3;08:37:00;08:37;nh ostrava;c. jeter;freethrow;1of1;1;46;36
2309844;3;08:37:00;08:37;nh ostrava;c. jeter;foulon;;1;45;36
2309844;3;08:37:00;08:37;bk opava;j. svandrlik;foul;personal;1;45;36
2309844;3;08:37:00;08:37;nh ostrava;e. weaver;assist;;1;45;36
2309844;3;08:37:00;08:37;nh ostrava;c. jeter;2pt;layup;1;45;36
2309844;3;08:50:00;08:50;bk opava;j. sirina;2pt;floatingjumpshot;1;43;36
2309844;3;08:59:00;08:59;bk opava;s. pursl;rebound;defensive;1;43;34
2309844;3;09:01:00;09:01;nh ostrava;c. jeter;2pt;layup;0;43;34
2309844;3;09:19:00;09:19;nh ostrava;;rebound;defensive;1;43;34
2309844;3;09:19:00;09:19;bk opava;j. sirina;freethrow;2of2;0;43;34
2309844;3;09:19:00;09:19;bk opava;j. sirina;freethrow;1of2;1;43;34
2309844;3;09:19:00;09:19;bk opava;j. sirina;foulon;;1;43;33
2309844;3;09:19:00;09:19;nh ostrava;e. williams;foul;personal;1;43;33
2309844;3;09:24:00;09:24;bk opava;j. sirina;steal;;1;43;33
2309844;3;09:24:00;09:24;nh ostrava;c. jeter;turnover;ballhandling;1;43;33
2309844;3;09:40:00;09:40;nh ostrava;c. jeter;rebound;defensive;1;43;33
2309844;3;09:43:00;09:43;bk opava;s. pursl;2pt;turnaroundjumpshot;0;43;33
2309844;3;10:00:00;10:00;;;period;start;1;43;33
2309844;3;10:00:00;10:00;bk opava;j. slavik;substitution;in;1;43;33
2309844;3;10:00:00;10:00;bk opava;j. sirina;substitution;in;1;43;33
2309844;3;10:00:00;10:00;bk opava;s. pursl;substitution;in;1;43;33
2309844;3;10:00:00;10:00;bk opava;j. mokran;substitution;in;1;43;33
2309844;3;10:00:00;10:00;bk opava;r. kouril;substitution;out;1;43;33
2309844;3;10:00:00;10:00;bk opava;l. jurecka;substitution;out;1;43;33
