match_id;period;clock;gt;team;player;action_type;sub_type;success;score_home;score_away
2309844;3;10:00:00;10:00;bk opava;m. kvapil;substitution;out;1;43;33
2309844;3;10:00:00;10:00;bk opava;m. gniadek;substitution;out;1;43;33
2309844;3;10:00:00;10:00;nh ostrava;m. janu;substitution;out;1;43;33
2309844;3;10:00:00;10:00;nh ostrava;s. svoboda;substitution;in;1;43;33
2309844;2;00:00:00;00:00;;;period;end;1;43;33
2309844;2;00:04:80;00:04;nh ostrava;c. jeter;2pt;layup;1;43;33
2309844;2;00:04:80;00:04;nh ostrava;c. jeter;rebound;offensive;1;41;33
2309844;2;00:06:10;00:06;nh ostrava;e. weaver;2pt;layup;0;41;33
2309844;2;00:33:30;00:33;bk opava;r. kouril;2pt;jumpshot;1;41;33
2309844;2;00:45:40;00:45;bk opava;l. jurecka;rebound;defensive;1;41;31
2309844;2;00:47:10;00:47;nh ostrava;m. janu;2pt;layup;0;41;31
2309844;2;00:50:30;00:50;nh ostrava;m. janu;steal;;1;41;31
2309844;2;00:50:30;00:50;bk opava;m. gniadek;turnover;badpass;1;41;31
2309844;2;00:59:70;00:59;bk opava;m. gniadek;rebound;defensive;1;41;31
2309844;2;01:02:00;01:02;nh ostrava;e. williams;3pt;jumpshot;0;41;31
2309844;2;01:15:00;01:15;nh ostrava;s. svoboda;substitution;out;1;41;31
2309844;2;01:15:00;01:15;nh ostrava;m. janu;substitution;in;1;41;31
2309844;2;01:15:00;01:15;nh ostrava;;rebound;defensive;1;41;31
2309844;2;01:21:00;01:21;bk opava;m. kvapil;3pt;jumpshot;0;41;31
2309844;2;01:37:00;01:37;nh ostrava;c. jeter;assist;;1;41;31
2309844;2;01:37:00;01:37;nh ostrava;e. williams;2pt;jumpshot;1;41;31
2309844;2;01:56:00;01:56;nh ostrava;e. weaver;rebound;defensive;1;39;31
2309844;2;01:58:00;01:58;bk opava;j. svandrlik;2pt;layup;0;39;31
2309844;2;02:01:00;02:01;bk opava;m. kvapil;rebound;offensive;1;39;31
2309844;2;02:03:00;02:03;bk opava;r. kouril;3pt;jumpshot;0;39;31
2309844;2;02:11:00;02:11;bk opava;j. sirina;substitution;out;1;39;31
2309844;2;02:11:00;02:11;bk opava;r. kouril;substitution;in;1;39;31
2309844;2;02:21:00;02:21;bk opava;r. kouril;substitution;out;1;39;31
2309844;2;02:21:00;02:21;bk opava;l. jurecka;substitution;in;1;39;31
2309844;2;02:21:00;02:21;bk opava;;timeout;full;1;39;31
2309844;2;02:25:00;02:25;nh ostrava;k. tyml;assist;;1;39;31
2309844;2;02:25:00;02:25;nh ostrava;e. weaver;3pt;jumpshot;1;39;31
2309844;2;02:30:00;02:30;nh ostrava;c. jeter;rebound;defensive;1;36;31
2309844;2;02:34:00;02:34;bk opava;j. sirina;2pt;layup;0;36;31
2309844;2;02:46:00;02:46;nh ostrava;e. williams;assist;;1;36;31
2309844;2;02:46:00;02:46;nh ostrava;c. jeter;2pt;dunk;1;36;31
2309844;2;03:00:00;03:00;nh ostrava;k. tyml;rebound;defensive;1;34;31
2309844;2;03:03:00;03:03;bk opava;m. kvapil;3pt;jumpshot;0;34;31
2309844;2;03:23:00;03:23;bk opava;m. gniadek;rebound;defensive;1;34;31
2309844;2;03:25:00;03:25;nh ostrava;c. jeter;3pt;jumpshot;0;34;31
2309844;2;03:40:00;03:40;nh ostrava;e. weaver;rebound;defensive;1;34;31
2309844;2;03:45:00;03:45;bk opava;m. gniadek;3pt;jumpshot;0;34;31
2309844;2;03:55:00;03:55;bk opava;r. kouril;rebound;defensive;1;34;31
2309844;2;03:58:00;03:58;nh ostrava;s. svoboda;3pt;jumpshot;0;34;31
2309844;2;04:15:00;04:15;bk opava;m. gniadek;substitution;in;1;34;31
2309844;2;04:15:00;04:15;bk opava;m. kvapil;substitution;in;1;34;31
2309844;2;04:15:00;04:15;bk opava;j. mokran;substitution;out;1;34;31
2309844;2;04:15:00;04:15;bk opava;s. pursl;substitution;out;1;34;31
2309844;2;04:15:00;04:15;nh ostrava;j. micka;substitution;out;1;34;31
2309844;2;04:15:00;04:15;nh ostrava;c. jeter;substitution;in;1;34;31
2309844;2;04:15:00;04:15;nh ostrava;;timeout;full;1;34;31
2309844;2;04:19:00;04:19;bk opava;r. kouril;assist;;1;34;31
2309844;2;04:19:00;04:19;bk opava;j. svandrlik;3pt;jumpshot;1;34;31
2309844;2;04:23:00;04:23;bk opava;s. pursl;rebound;defensive;1;34;28
2309844;2;04:25:00;04:25;nh ostrava;j. micka;2pt;jumpshot;0;34;28
2309844;2;04:28:00;04:28;nh ostrava;k. tyml;freethrow;2of2;1;34;28
2309844;2;04:28:00;04:28;nh ostrava;k. tyml;freethrow;1of2;0;33;28
2309844;2;04:28:00;04:28;bk opava;r. farsky;substitution;out;1;33;28
2309844;2;04:28:00;04:28;bk opava;r. kouril;substitution;in;1;33;28
2309844;2;04:28:00;04:28;nh ostrava;k. tyml;foulon;;1;33;28
2309844;2;04:28:00;04:28;bk opava;r. farsky;foul;unsportsmanlike;1;33;28
2309844;2;04:30:00;04:30;nh ostrava;k. tyml;steal;;1;33;28
2309844;2;04:30:00;04:30;bk opava;r. farsky;turnover;ballhandling;1;33;28
2309844;2;04:37:00;04:37;bk opava;j. svandrlik;rebound;offensive;1;33;28
2309844;2;04:41:00;04:41;bk opava;j. svandrlik;3pt;jumpshot;0;33;28
2309844;2;04:51:00;04:51;nh ostrava;e. williams;freethrow;2of2;1;33;28
2309844;2;04:51:00;04:51;nh ostrava;e. williams;freethrow;1of2;1;32;28
2309844;2;04:51:00;04:51;nh ostrava;e. williams;foulon;;1;31;28
2309844;2;04:51:00;04:51;bk opava;j. svandrlik;foul;personal;1;31;28
2309844;2;05:06:00;05:06;bk opava;j. mokran;2pt;jumpshot;1;31;28
2309844;2;05:21:00;05:21;nh ostrava;e. weaver;freethrow;2of2;1;31;26
2309844;2;05:21:00;05:21;nh ostrava;e. weaver;freethrow;1of2;1;30;26
2309844;2;05:21:00;05:21;nh ostrava;e. weaver;foulon;;1;29;26
2309844;2;05:21:00;05:21;bk opava;j. mokran;foul;personal;1;29;26
2309844;2;05:28:00;05:28;nh ostrava;e. weaver;rebound;defensive;1;29;26
2309844;2;05:31:00;05:31;bk opava;j. sirina;2pt;layup;0;29;26
2309844;2;05:57:00;05:57;nh ostrava;s. svoboda;2pt;jumpshot;1;29;26
2309844;2;05:58:00;05:58;nh ostrava;s. svoboda;rebound;offensive;1;27;26
2309844;2;06:02:00;06:02;nh ostrava;e. williams;3pt;jumpshot;0;27;26
2309844;2;06:15:00;06:15;nh ostrava;j. micka;rebound;offensive;1;27;26
2309844;2;06:19:00;06:19;nh ostrava;s. svoboda;3pt;jumpshot;0;27;26
2309844;2;06:25:00;06:25;nh ostrava;e. williams;rebound;defensive;1;27;26
2309844;2;06:30:00;06:30;bk opava;r. farsky;3pt;jumpshot;0;27;26
2309844;2;06:44:00;06:44;bk opava;j. slavik;substitution;out;1;27;26
2309844;2;06:44:00;06:44;bk opava;j. svandrlik;substitution;in;1;27;26
2309844;2;06:44:00;06:44;bk opava;;timeout;full;1;27;26
2309844;2;06:47:00;06:47;nh ostrava;e. williams;3pt;jumpshot;1;27;26
2309844;2;07:00:00;07:00;nh ostrava;k. tyml;rebound;defensive;1;24;26
2309844;2;07:03:00;07:03;bk opava;j. slavik;3pt;jumpshot;0;24;26
2309844;2;07:12:00;07:12;bk opava;j. sirina;foulon;;1;24;26
2309844;2;07:12:00;07:12;nh ostrava;k. tyml;foul;personal;1;24;26
2309844;2;07:26:00;07:26;nh ostrava;k. tyml;assist;;1;24;26
2309844;2;07:26:00;07:26;nh ostrava;e. weaver;3pt;jumpshot;1;24;26
2309844;2;07:40:00;07:40;bk opava;s. pursl;turnover;travel;1;21;26
2309844;2;07:56:00;07:56;bk opava;f. zbranek;substitution;out;1;21;26
2309844;2;07:56:00;07:56;bk opava;r. farsky;substitution;in;1;21;26
2309844;2;07:57:00;07:57;bk opava;j. mokran;rebound;defensive;1;21;26
2309844;2;07:59:00;07:59;nh ostrava;k. tyml;3pt;jumpshot;0;21;26
2309844;2;08:07:00;08:07;nh ostrava;e. williams;rebound;defensive;1;21;26
2309844;2;08:09:00;08:09;bk opava;f. zbranek;3pt;jumpshot;0;21;26
2309844;2;08:20:00;08:20;bk opava;s. pursl;foulon;;1;21;26
2309844;2;08:20:00;08:20;nh ostrava;j. micka;foul;personal;1;21;26
2309844;2;08:35:00;08:35;nh ostrava;k. tyml;3pt;jumpshot;1;21;26
2309844;2;08:47:00;08:47;bk opava;j. sirina;substitution;in;1;18;26
2309844;2;08:47:00;08:47;bk opava;s. pursl;substitution;in;1;18;26
2309844;2;08:47:00;08:47;bk opava;a. pechacek;substitution;out;1;18;26
2309844;2;08:47:00;08:47;bk opava;r. kouril;substitution;out;1;18;26
2309844;2;08:47:00;08:47;nh ostrava;k. tyml;steal;;1;18;26
2309844;2;08:47:00;08:47;bk opava;j. slavik;turnover;ballhandling;1;18;26
2309844;2;09:01:00;09:01;nh ostrava;k. tyml;assist;;1;18;26
2309844;2;09:01:00;09:01;nh ostrava;j. micka;2pt;jumpshot;1;18;26
2309844;2;09:07:00;09:07;nh ostrava;s. svoboda;steal;;1;16;26
2309844;2;09:07:00;09:07;bk opava;j. mokran;turnover;ballhandling;1;16;26
2309844;2;09:23:00;09:23;bk opava;j. slavik;steal;;1;16;26
2309844;2;09:23:00;09:23;nh ostrava;j. micka;turnover;ballhandling;1;16;26
2309844;2;09:36:00;09:36;nh ostrava;e. williams;rebound;defensive;1;16;26
2309844;2;09:39:00;09:39;bk opava;j. slavik;3pt;jumpshot;0;16;26
2309844;2;09:43:00;09:43;nh ostrava;m. majercak;substitution;out;1;16;26
2309844;2;09:43:00;09:43;nh ostrava;e. weaver;substitution;in;1;16;26
2309844;2;09:47:00;09:47;bk opava;r. kouril;freethrow;2of2;1;16;26
2309844;2;09:47:00;09:47;bk opava;r. kouril;freethrow;1of2;1;16;25
2309844;2;09:47:00;09:47;bk opava;r. kouril;foulon;;1;16;24
2309844;2;09:47:00;09:47;nh ostrava;m. majercak;foul;unsportsmanlike;1;16;24
2309844;2;09:47:00;09:47;bk opava;r. kouril;steal;;1;16;24
2309844;2;09:47:00;09:47;nh ostrava;k. tyml;turnover;badpass;1;16;24
2309844;2;09:51:00;09:51;nh ostrava;m. majercak;foulon;;1;16;24
2309844;2;09:51:00;09:51;bk opava;a. pechacek;foul;personal;1;16;24
2309844;2;10:00:00;10:00;;;period;start;1;16;24
2309844;2;10:00:00;10:00;bk opava;m. gniadek;substitution;out;1;16;24
2309844;2;10:00:00;10:00;bk opava;j. mokran;substitution;in;1;16;24
2309844;2;10:00:00;10:00;nh ostrava;d. heinzl;substitution;out;1;16;24
2309844;2;10:00:00;10:00;nh ostrava;e. williams;substitution;in;1;16;24
2309844;1;00:00:00;00:00;;;period;end;1;16;24
2309844;1;00:04:70;00:04;nh ostrava;m. majercak;steal;;1;16;24
2309844;1;00:04:70;00:04;bk opava;r. kouril;turnover;badpass;1;16;24
2309844;1;00:11:30;00:11;bk opava;m. gniadek;rebound;offensive;1;16;24
2309844;1;00:11:30;00:11;bk opava;j. slavik;freethrow;2of2;0;16;24
2309844;1;00:11:30;00:11;bk opava;j. slavik;freethrow;1of2;1;16;24
2309844;1;00:11:30;00:11;bk opava;j. slavik;foulon;;1;16;23
2309844;1;00:11:30;00:11;nh ostrava;d. heinzl;foul;personal;1;16;23
2309844;1;00:11:30;00:11;bk opava;j. slavik;steal;;1;16;23
2309844;1;00:11:30;00:11;nh ostrava;d. heinzl;turnover;ballhandling;1;16;23
2309844;1;00:11:30;00:11;nh ostrava;d. heinzl;rebound;defensive;1;16;23
2309844;1;00:15:10;00:15;bk opava;f. zbranek;2pt;jumpshot;0;16;23
2309844;1;00:29:30;00:29;bk opava;f. zbranek;rebound;defensive;1;16;23
2309844;1;00:32:50;00:32;nh ostrava;m. majercak;3pt;jumpshot;0;16;23
2309844;1;00:40:90;00:40;nh ostrava;k. tyml;substitution;in;1;16;23
2309844;1;00:40:90;00:40;nh ostrava;m. majercak;substitution;in;1;16;23
2309844;1;00:40:90;00:40;nh ostrava;e. weaver;substitution;out;1;16;23
2309844;1;00:40:90;00:40;nh ostrava;m. cank;substitution;out;1;16;23
2309844;1;00:44:70;00:44;bk opava;a. pechacek;turnover;travel;1;16;23
2309844;1;00:55:90;00:55;bk opava;a. pechacek;rebound;defensive;1;16;23
2309844;1;00:57:50;00:57;nh ostrava;j. micka;3pt;jumpshot;0;16;23
2309844;1;01:09:00;01:09;bk opava;m. gniadek;assist;;1;16;23
2309844;1;01:09:00;01:09;bk opava;r. kouril;2pt;layup;1;16;23
2309844;1;01:15:00;01:15;nh ostrava;d. heinzl;turnover;travel;1;16;21
2309844;1;01:23:00;01:23;nh ostrava;m. cank;rebound;defensive;1;16;21
2309844;1;01:27:00;01:27;bk opava;a. pechacek;3pt;jumpshot;0;16;21
2309844;1;01:38:00;01:38;nh ostrava;s. svoboda;turnover;travel;1;16;21
2309844;1;01:59:00;01:59;bk opava;l. jurecka;substitution;out;1;16;21
2309844;1;01:59:00;01:59;bk opava;j. slavik;substitution;in;1;16;21
2309844;1;01:59:00;01:59;nh ostrava;;rebound;defensive;1;16;21
2309844;1;02:03:00;02:03;bk opava;r. kouril;3pt;jumpshot;0;16;21
2309844;1;02:10:00;02:10;bk opava;a. pechacek;rebound;defensive;1;16;21
2309844;1;02:12:00;02:12;nh ostrava;m. cank;2pt;layup;0;16;21
2309844;1;02:28:00;02:28;bk opava;f. zbranek;freethrow;2of2;1;16;21
2309844;1;02:28:00;02:28;bk opava;l. jurecka;assist;;1;16;20
2309844;1;02:28:00;02:28;bk opava;f. zbranek;freethrow;1of2;1;16;20
2309844;1;02:28:00;02:28;bk opava;f. zbranek;foulon;;1;16;19
2309844;1;02:28:00;02:28;nh ostrava;d. heinzl;foul;personal;1;16;19
2309844;1;02:44:00;02:44;nh ostrava;e. weaver;freethrow;2of2;1;16;19
2309844;1;02:44:00;02:44;nh ostrava;e. weaver;freethrow;1of2;1;15;19
2309844;1;02:44:00;02:44;nh ostrava;e. williams;substitution;out;1;14;19
2309844;1;02:44:00;02:44;nh ostrava;j. micka;substitution;in;1;14;19
2309844;1;02:44:00;02:44;nh ostrava;e. weaver;foulon;;1;14;19
2309844;1;02:44:00;02:44;bk opava;l. jurecka;foul;personal;1;14;19
2309844;1;02:59:00;02:59;bk opava;m. gniadek;assist;;1;14;19
2309844;1;02:59:00;02:59;bk opava;l. jurecka;3pt;jumpshot;1;14;19
2309844;1;03:06:00;03:06;bk opava;m. gniadek;rebound;defensive;1;14;16
2309844;1;03:08:00;03:08;nh ostrava;d. heinzl;3pt;jumpshot;0;14;16
2309844;1;03:14:00;03:14;nh ostrava;e. williams;rebound;offensive;1;14;16
2309844;1;03:18:00;03:18;nh ostrava;m. cank;3pt;jumpshot;0;14;16
2309844;1;03:40:00;03:40;bk opava;a. pechacek;2pt;turnaroundjumpshot;1;14;16
2309844;1;03:56:00;03:56;nh ostrava;m. snopek;substitution;out;1;14;14
2309844;1;03:56:00;03:56;nh ostrava;s. svoboda;substitution;in;1;14;14
2309844;1;04:04:00;04:04;nh ostrava;e. williams;2pt;dunk;1;14;14
2309844;1;04:08:00;04:08;nh ostrava;e. williams;steal;;1;12;14
2309844;1;04:08:00;04:08;bk opava;r. kouril;turnover;badpass;1;12;14
2309844;1;04:25:00;04:25;nh ostrava;d. heinzl;freethrow;2of2;1;12;14
2309844;1;04:25:00;04:25;nh ostrava;d. heinzl;freethrow;1of2;1;11;14
2309844;1;04:25:00;04:25;bk opava;r. kouril;substitution;in;1;10;14
2309844;1;04:25:00;04:25;bk opava;a. pechacek;substitution;in;1;10;14
2309844;1;04:25:00;04:25;bk opava;j. mokran;substitution;out;1;10;14
2309844;1;04:25:00;04:25;bk opava;j. sirina;substitution;out;1;10;14
2309844;1;04:25:00;04:25;nh ostrava;m. majercak;substitution;out;1;10;14
2309844;1;04:25:00;04:25;nh ostrava;m. cank;substitution;in;1;10;14
2309844;1;04:25:00;04:25;nh ostrava;d. heinzl;foulon;;1;10;14
2309844;1;04:25:00;04:25;bk opava;j. mokran;foul;personal;1;10;14
2309844;1;04:25:00;04:25;nh ostrava;d. heinzl;rebound;offensive;1;10;14
2309844;1;04:27:00;04:27;nh ostrava;m. majercak;2pt;layup;0;10;14
2309844;1;04:32:00;04:32;nh ostrava;m. majercak;rebound;defensive;1;10;14
2309844;1;04:36:00;04:36;bk opava;f. zbranek;3pt;jumpshot;0;10;14
2309844;1;04:56:00;04:56;nh ostrava;e. weaver;assist;;1;10;14
2309844;1;04:56:00;04:56;nh ostrava;m. majercak;3pt;jumpshot;1;10;14
2309844;1;05:06:00;05:06;nh ostrava;e. williams;foulon;;1;7;14
2309844;1;05:06:00;05:06;bk opava;l. jurecka;foul;personal;1;7;14
2309844;1;05:07:00;05:07;bk opava;j. sirina;freethrow;2of2;1;7;14
2309844;1;05:07:00;05:07;bk opava;j. sirina;freethrow;1of2;1;7;13
2309844;1;05:07:00;05:07;bk opava;s. pursl;substitution;out;1;7;12
2309844;1;05:07:00;05:07;bk opava;m. gniadek;substitution;in;1;7;12
2309844;1;05:07:00;05:07;nh ostrava;;timeout;full;1;7;12
2309844;1;05:07:00;05:07;bk opava;j. sirina;foulon;;1;7;12
2309844;1;05:07:00;05:07;nh ostrava;m. majercak;foul;personal;1;7;12
2309844;1;05:10:00;05:10;bk opava;j. sirina;rebound;defensive;1;7;12
2309844;1;05:13:00;05:13;nh ostrava;e. williams;2pt;turnaroundjumpshot;0;7;12
2309844;1;05:30:00;05:30;bk opava;j. sirina;assist;;1;7;12
2309844;1;05:30:00;05:30;bk opava;l. jurecka;3pt;jumpshot;1;7;12
2309844;1;05:32:00;05:32;nh ostrava;c. jeter;substitution;out;1;7;9
2309844;1;05:32:00;05:32;nh ostrava;d. heinzl;substitution;in;1;7;9
2309844;1;05:36:00;05:36;bk opava;j. svandrlik;substitution;out;1;7;9
2309844;1;05:36:00;05:36;bk opava;f. zbranek;substitution;in;1;7;9
2309844;1;05:36:00;05:36;nh ostrava;c. jeter;turnover;travel;1;7;9
2309844;1;05:50:00;05:50;bk opava;j. sirina;assist;;1;7;9
2309844;1;05:50:00;05:50;bk opava;j. mokran;2pt;jumpshot;1;7;9
2309844;1;06:01:00;06:01;nh ostrava;e. williams;2pt;layup;1;7;7
2309844;1;06:20:00;06:20;nh ostrava;m. majercak;rebound;defensive;1;5;7
2309844;1;06:23:00;06:23;bk opava;l. jurecka;2pt;jumpshot;0;5;7
2309844;1;06:30:00;06:30;bk opava;j. slavik;substitution;out;1;5;7
2309844;1;06:30:00;06:30;bk opava;l. jurecka;substitution;in;1;5;7
2309844;1;06:30:00;06:30;bk opava;s. pursl;foulon;;1;5;7
2309844;1;06:30:00;06:30;nh ostrava;m. snopek;foul;personal;1;5;7
2309844;1;06:32:00;06:32;nh ostrava;m. snopek;assist;;1;5;7
2309844;1;06:32:00;06:32;nh ostrava;c. jeter;2pt;dunk;1;5;7
2309844;1;06:41:00;06:41;nh ostrava;m. snopek;steal;;1;3;7
2309844;1;06:41:00;06:41;bk opava;j. slavik;turnover;badpass;1;3;7
2309844;1;07:00:00;07:00;bk opava;s. pursl;rebound;defensive;1;3;7
2309844;1;07:00:00;07:00;nh ostrava;m. snopek;freethrow;2of2;0;3;7
2309844;1;07:00:00;07:00;nh ostrava;m. snopek;freethrow;1of2;0;3;7
2309844;1;07:00:00;07:00;nh ostrava;m. snopek;foulon;;1;3;7
2309844;1;07:00:00;07:00;bk opava;s. pursl;foul;personal;1;3;7
2309844;1;07:13:00;07:13;nh ostrava;;rebound;defensive;1;3;7
2309844;1;07:15:00;07:15;bk opava;j. svandrlik;3pt;jumpshot;0;3;7
2309844;1;07:30:00;07:30;bk opava;j. mokran;rebound;defensive;1;3;7
2309844;1;07:33:00;07:33;nh ostrava;e. weaver;3pt;jumpshot;0;3;7
2309844;1;07:54:00;07:54;nh ostrava;c. jeter;rebound;defensive;1;3;7
2309844;1;07:56:00;07:56;bk opava;s. pursl;2pt;jumpshot;0;3;7
2309844;1;08:06:00;08:06;bk opava;j. slavik;steal;;1;3;7
2309844;1;08:06:00;08:06;nh ostrava;c. jeter;turnover;ballhandling;1;3;7
2309844;1;08:15:00;08:15;nh ostrava;m. snopek;steal;;1;3;7
2309844;1;08:15:00;08:15;bk opava;j. slavik;turnover;badpass;1;3;7
2309844;1;08:19:00;08:19;bk opava;j. sirina;foulon;;1;3;7
2309844;1;08:19:00;08:19;nh ostrava;m. majercak;foul;personal;1;3;7
2309844;1;08:26:00;08:26;bk opava;j. mokran;rebound;defensive;1;3;7
2309844;1;08:29:00;08:29;nh ostrava;c. jeter;2pt;jumpshot;0;3;7
2309844;1;08:34:00;08:34;nh ostrava;m. majercak;foulon;;1;3;7
2309844;1;08:34:00;08:34;bk opava;j. slavik;foul;personal;1;3;7
2309844;1;08:49:00;08:49;bk opava;j. sirina;assist;;1;3;7
2309844;1;08:49:00;08:49;bk opava;j. mokran;2pt;layup;1;3;7
2309844;1;08:57:00;08:57;nh ostrava;e. weaver;assist;;1;3;5
2309844;1;08:57:00;08:57;nh ostrava;m. snopek;3pt;jumpshot;1;3;5
2309844;1;09:16:00;09:16;bk opava;j. svandrlik;assist;;1;0;5
2309844;1;09:16:00;09:16;bk opava;j. mokran;2pt;layup;1;0;5
2309844;1;09:27:00;09:27;bk opava;s. pursl;rebound;defensive;1;0;3
2309844;1;09:29:00;09:29;nh ostrava;e. weaver;3pt;jumpshot;0;0;3
2309844;1;09:52:00;09:52;bk opava;j. sirina;assist;;1;0;3
2309844;1;09:52:00;09:52;bk opava;j. mokran;3pt;jumpshot;1;0;3
2309844;1;09:59:00;09:59;nh ostrava;c. jeter;jumpball;lost;1;0;0
2309844;1;09:59:00;09:59;bk opava;s. pursl;jumpball;won;1;0;0
2309844;1;10:00:00;10:00;;;jumpball;startperiod;1;0;0
2309844;1;10:00:00;10:00;;;period;start;1;0;0
2309844;1;10:00:00;10:00;;;game;start;1;0;0
